id,age,capital-gain,capital-loss,hours-per-week,class
19476,45,0,0,45,>50K
19477,17,0,0,40,<=50K
19478,45,0,0,32,>50K
19479,73,0,0,40,<=50K
19480,48,0,0,40,<=50K
19481,64,0,0,20,<=50K
19482,38,0,0,60,<=50K
19483,37,0,0,50,>50K
19484,62,20051,0,72,>50K
19485,26,0,0,40,<=50K
19486,46,0,0,50,>50K
19487,46,0,1977,40,>50K
19488,51,4787,0,24,>50K
19489,54,0,0,40,<=50K
19490,65,0,0,40,<=50K
19491,29,0,0,45,<=50K
19492,37,0,0,40,<=50K
19493,36,0,0,10,<=50K
19494,60,0,0,50,>50K
19495,33,0,2001,40,<=50K
19496,62,0,0,20,<=50K
19497,20,0,0,40,<=50K
19498,37,14084,0,35,>50K
19499,66,2936,0,20,<=50K
19500,32,0,0,20,<=50K
19501,29,0,0,40,<=50K
19502,70,10566,0,40,<=50K
19503,74,0,0,15,<=50K
19504,37,0,0,40,<=50K
19505,51,0,0,40,<=50K
19506,50,0,0,50,<=50K
19507,42,0,0,60,>50K
19508,26,0,0,70,<=50K
19509,27,0,2231,40,>50K
19510,58,0,0,70,<=50K
19511,30,0,0,60,<=50K
19512,32,0,1876,50,<=50K
19513,66,0,1825,10,>50K
19514,23,0,0,45,<=50K
19515,35,0,0,44,<=50K
19516,50,0,0,50,<=50K
19517,17,0,0,40,<=50K
19518,35,0,0,48,<=50K
19519,31,0,0,50,<=50K
19520,30,0,0,49,<=50K
19521,84,0,0,35,>50K
19522,35,0,0,40,<=50K
19523,45,0,0,50,>50K
19524,46,0,0,40,<=50K
19525,50,0,0,40,<=50K
19526,37,0,0,40,<=50K
19527,32,0,0,40,<=50K
19528,53,0,1902,48,>50K
19529,27,0,0,40,>50K
19530,22,0,0,40,<=50K
19531,29,0,0,40,<=50K
19532,35,0,0,44,<=50K
19533,38,0,0,35,<=50K
19534,29,0,0,40,<=50K
19535,26,0,0,44,<=50K
19536,34,0,0,40,<=50K
19537,31,0,0,40,>50K
19538,30,0,2051,40,<=50K
19539,20,0,0,40,<=50K
19540,37,0,0,48,<=50K
19541,32,0,0,20,<=50K
19542,36,0,0,40,<=50K
19543,54,7298,0,40,>50K
19544,78,0,0,40,<=50K
19545,46,0,0,50,<=50K
19546,18,0,0,20,<=50K
19547,57,0,0,50,<=50K
19548,37,0,0,40,<=50K
19549,43,0,0,40,>50K
19550,45,0,0,40,<=50K
19551,32,0,0,40,<=50K
19552,38,0,0,40,<=50K
19553,25,0,2001,30,<=50K
19554,70,0,0,40,<=50K
19555,40,0,0,50,>50K
19556,40,0,0,40,<=50K
19557,20,0,0,40,<=50K
19558,29,0,0,40,>50K
19559,24,0,0,55,<=50K
19560,28,0,0,40,<=50K
19561,58,0,0,50,<=50K
19562,38,0,213,40,<=50K
19563,59,6849,0,40,<=50K
19564,18,0,0,15,<=50K
19565,40,0,0,40,<=50K
19566,39,0,0,50,<=50K
19567,35,0,1887,50,>50K
19568,45,0,0,72,<=50K
19569,62,0,0,5,<=50K
19570,24,0,0,20,<=50K
19571,22,0,0,30,<=50K
19572,23,0,0,40,<=50K
19573,39,0,0,60,>50K
19574,28,0,0,38,<=50K
19575,51,4386,0,30,>50K
19576,44,0,0,37,<=50K
19577,73,0,0,40,<=50K
19578,24,0,0,35,<=50K
19579,24,0,0,40,<=50K
19580,52,0,0,50,<=50K
19581,43,0,0,40,<=50K
19582,67,0,0,20,<=50K
19583,31,0,0,40,<=50K
19584,36,7688,0,50,>50K
19585,43,0,0,40,<=50K
19586,31,0,0,70,<=50K
19587,23,0,0,20,<=50K
19588,26,0,0,40,<=50K
19589,48,0,0,40,<=50K
19590,40,0,0,44,<=50K
19591,55,0,0,39,<=50K
19592,49,0,0,45,>50K
19593,34,0,0,15,<=50K
19594,29,0,0,60,<=50K
19595,50,0,0,8,<=50K
19596,19,0,0,9,<=50K
19597,63,0,1902,50,>50K
19598,66,0,0,30,<=50K
19599,65,0,0,6,<=50K
19600,60,0,0,20,<=50K
19601,60,0,0,38,<=50K
19602,19,0,0,40,<=50K
19603,26,0,0,60,<=50K
19604,75,0,1735,40,<=50K
19605,58,0,0,20,<=50K
19606,18,0,0,50,<=50K
19607,65,3818,0,40,<=50K
19608,50,0,1887,40,>50K
19609,26,0,0,40,<=50K
19610,45,0,0,50,>50K
19611,19,0,0,40,<=50K
19612,29,0,0,40,>50K
19613,52,0,0,52,>50K
19614,23,0,0,40,<=50K
19615,21,0,0,40,<=50K
19616,48,0,0,40,<=50K
19617,59,0,0,35,>50K
19618,50,0,0,40,>50K
19619,41,0,1590,40,<=50K
19620,32,0,0,30,<=50K
19621,40,0,0,40,<=50K
19622,19,0,0,30,<=50K
19623,30,0,0,40,<=50K
19624,42,0,0,39,<=50K
19625,23,0,0,50,<=50K
19626,37,27828,0,40,>50K
19627,21,0,0,24,<=50K
19628,28,0,0,40,>50K
19629,50,0,0,40,<=50K
19630,20,0,0,25,<=50K
19631,21,0,0,35,<=50K
19632,21,0,0,16,<=50K
19633,45,0,0,40,<=50K
19634,49,0,0,40,<=50K
19635,53,8614,0,50,>50K
19636,41,0,0,40,<=50K
19637,48,0,0,40,<=50K
19638,73,0,0,15,<=50K
19639,34,0,0,40,<=50K
19640,24,0,0,40,<=50K
19641,58,0,0,16,<=50K
19642,41,0,0,50,>50K
19643,53,0,0,40,<=50K
19644,40,0,0,40,<=50K
19645,28,7298,0,40,>50K
19646,32,0,1740,47,<=50K
19647,44,2202,0,45,<=50K
19648,18,0,0,40,<=50K
19649,37,0,0,40,<=50K
19650,43,0,0,45,<=50K
19651,22,0,0,40,<=50K
19652,28,0,0,40,<=50K
19653,51,0,0,40,<=50K
19654,63,0,0,72,<=50K
19655,29,0,0,45,<=50K
19656,44,7298,0,48,>50K
19657,44,0,0,38,<=50K
19658,37,0,0,40,<=50K
19659,62,0,0,40,<=50K
19660,31,0,0,52,<=50K
19661,20,0,0,30,<=50K
19662,48,0,1594,32,<=50K
19663,24,0,0,50,<=50K
19664,56,0,0,40,<=50K
19665,36,0,0,35,<=50K
19666,29,0,0,40,<=50K
19667,34,0,1564,40,>50K
19668,39,0,0,40,<=50K
19669,29,0,0,45,<=50K
19670,38,0,0,65,<=50K
19671,23,0,0,20,<=50K
19672,37,0,0,40,<=50K
19673,30,0,0,30,<=50K
19674,58,0,0,36,<=50K
19675,42,0,0,40,<=50K
19676,59,0,1504,19,<=50K
19677,45,7298,0,40,>50K
19678,46,0,0,40,<=50K
19679,25,4650,0,37,<=50K
19680,41,0,0,55,<=50K
19681,49,0,0,50,>50K
19682,37,0,0,40,<=50K
19683,31,0,0,45,<=50K
19684,22,0,0,6,<=50K
19685,22,0,0,33,<=50K
19686,17,0,0,20,<=50K
19687,47,0,0,50,>50K
19688,17,0,0,15,<=50K
19689,39,0,0,40,<=50K
19690,23,0,0,20,<=50K
19691,41,0,0,40,>50K
19692,36,0,0,45,>50K
19693,52,0,1902,40,>50K
19694,21,0,0,30,<=50K
19695,33,0,0,36,<=50K
19696,17,0,0,35,<=50K
19697,41,0,0,44,<=50K
19698,19,0,0,35,<=50K
19699,38,0,0,45,>50K
19700,24,0,0,40,<=50K
19701,38,1151,0,40,<=50K
19702,39,0,0,45,>50K
19703,19,0,0,15,<=50K
19704,31,0,0,25,<=50K
19705,42,0,0,40,<=50K
19706,36,0,0,45,<=50K
19707,29,0,0,40,<=50K
19708,17,0,0,20,<=50K
19709,47,0,0,50,>50K
19710,24,0,0,60,<=50K
19711,61,0,0,40,>50K
19712,40,0,0,60,<=50K
19713,31,0,0,25,<=50K
19714,59,0,0,38,<=50K
19715,29,0,0,55,<=50K
19716,26,0,0,40,<=50K
19717,46,0,0,40,>50K
19718,56,0,0,40,>50K
19719,25,0,0,40,<=50K
19720,17,0,0,18,<=50K
19721,29,0,0,40,<=50K
19722,23,0,0,30,<=50K
19723,67,0,0,35,<=50K
19724,29,0,0,50,<=50K
19725,33,0,880,40,<=50K
19726,32,0,0,40,<=50K
19727,34,0,0,62,<=50K
19728,49,0,0,40,<=50K
19729,54,0,0,40,<=50K
19730,39,0,0,40,<=50K
19731,41,0,0,40,<=50K
19732,31,0,0,38,<=50K
19733,47,0,0,40,>50K
19734,27,0,0,1,<=50K
19735,23,4508,0,25,<=50K
19736,44,0,0,80,>50K
19737,25,0,0,45,<=50K
19738,23,0,0,16,<=50K
19739,52,0,0,50,>50K
19740,62,0,0,36,<=50K
19741,31,0,0,40,<=50K
19742,19,0,0,60,<=50K
19743,22,0,0,36,<=50K
19744,53,0,0,40,<=50K
19745,25,0,0,40,<=50K
19746,45,0,0,40,<=50K
19747,69,2993,0,40,<=50K
19748,49,0,0,40,>50K
19749,42,0,0,27,>50K
19750,44,0,0,40,>50K
19751,56,0,0,41,>50K
19752,37,0,0,40,>50K
19753,37,0,0,45,>50K
19754,22,0,0,40,<=50K
19755,34,0,0,40,>50K
19756,36,0,0,40,<=50K
19757,54,0,0,20,<=50K
19758,28,0,0,65,<=50K
19759,28,0,0,50,<=50K
19760,36,0,0,35,<=50K
19761,73,0,0,20,<=50K
19762,37,0,0,60,<=50K
19763,24,0,0,65,<=50K
19764,30,0,0,38,<=50K
19765,38,0,0,40,<=50K
19766,50,0,0,40,>50K
19767,69,0,0,45,>50K
19768,43,99999,0,40,>50K
19769,42,0,0,40,<=50K
19770,54,0,0,38,<=50K
19771,27,0,0,58,<=50K
19772,39,0,0,45,<=50K
19773,27,0,0,40,<=50K
19774,30,0,0,66,<=50K
19775,30,0,2057,40,<=50K
19776,37,0,0,40,<=50K
19777,50,0,0,60,>50K
19778,36,0,0,40,<=50K
19779,22,0,0,10,<=50K
19780,21,0,0,40,<=50K
19781,33,0,1579,42,<=50K
19782,76,0,0,25,<=50K
19783,22,0,0,28,<=50K
19784,37,0,0,40,<=50K
19785,34,0,0,60,<=50K
19786,29,0,0,97,<=50K
19787,29,0,0,40,<=50K
19788,28,0,0,40,<=50K
19789,73,0,0,35,<=50K
19790,43,0,0,40,<=50K
19791,39,0,0,40,<=50K
19792,74,0,0,6,<=50K
19793,27,0,0,30,<=50K
19794,47,0,0,60,<=50K
19795,90,0,0,24,<=50K
19796,47,0,0,60,>50K
19797,42,0,0,40,>50K
19798,69,0,0,40,<=50K
19799,18,0,0,40,<=50K
19800,23,0,0,20,<=50K
19801,44,0,0,30,<=50K
19802,41,2829,0,40,<=50K
19803,47,0,0,40,<=50K
19804,43,7688,0,40,>50K
19805,33,0,0,40,<=50K
19806,48,0,0,30,<=50K
19807,39,0,0,60,<=50K
19808,43,0,2547,40,>50K
19809,18,0,0,20,<=50K
19810,52,0,0,40,<=50K
19811,18,0,0,20,<=50K
19812,27,0,0,45,<=50K
19813,27,0,1887,45,>50K
19814,45,0,0,40,<=50K
19815,79,0,0,10,<=50K
19816,24,0,0,20,<=50K
19817,25,0,0,40,<=50K
19818,42,0,0,35,<=50K
19819,63,0,0,40,<=50K
19820,40,0,0,46,>50K
19821,47,7688,0,60,>50K
19822,42,0,0,50,>50K
19823,42,0,0,45,<=50K
19824,63,0,0,40,>50K
19825,37,0,0,55,<=50K
19826,65,0,0,20,<=50K
19827,30,0,0,40,<=50K
19828,62,7688,0,50,>50K
19829,46,0,0,40,<=50K
19830,23,0,0,25,<=50K
19831,47,0,0,45,<=50K
19832,20,0,0,20,<=50K
19833,21,0,0,10,<=50K
19834,28,0,0,40,<=50K
19835,61,0,0,40,<=50K
19836,30,0,0,72,<=50K
19837,30,0,0,72,>50K
19838,29,0,0,50,>50K
19839,39,0,0,40,<=50K
19840,23,0,0,35,<=50K
19841,32,0,0,40,<=50K
19842,63,0,0,34,<=50K
19843,19,0,0,15,<=50K
19844,57,0,0,60,>50K
19845,41,0,0,40,>50K
19846,23,0,0,40,<=50K
19847,30,0,0,20,<=50K
19848,43,0,0,50,<=50K
19849,64,0,0,25,<=50K
19850,56,0,0,40,<=50K
19851,32,0,0,40,<=50K
19852,55,0,0,45,<=50K
19853,17,0,0,12,<=50K
19854,17,0,0,20,<=50K
19855,29,0,0,65,<=50K
19856,23,0,0,40,<=50K
19857,37,0,0,50,<=50K
19858,39,0,0,22,<=50K
19859,36,0,0,40,>50K
19860,50,0,0,55,>50K
19861,41,0,2415,12,>50K
19862,31,0,0,50,<=50K
19863,71,0,2489,15,<=50K
19864,56,0,0,32,<=50K
19865,51,7298,0,40,>50K
19866,20,0,0,30,<=50K
19867,53,14344,0,55,>50K
19868,33,0,0,35,<=50K
19869,27,0,2377,20,<=50K
19870,40,5178,0,40,>50K
19871,45,0,0,32,<=50K
19872,54,5013,0,40,<=50K
19873,33,0,0,50,<=50K
19874,27,0,0,40,<=50K
19875,36,0,0,60,<=50K
19876,42,0,0,55,>50K
19877,33,0,0,40,<=50K
19878,19,0,0,25,<=50K
19879,52,0,0,45,>50K
19880,41,0,0,40,>50K
19881,30,0,0,40,<=50K
19882,22,0,0,40,<=50K
19883,47,3103,0,60,>50K
19884,26,0,0,40,<=50K
19885,36,0,0,40,<=50K
19886,35,0,0,40,<=50K
19887,46,0,0,40,>50K
19888,24,0,0,8,<=50K
19889,30,5178,0,52,>50K
19890,38,0,0,40,<=50K
19891,50,0,0,45,<=50K
19892,41,0,0,40,<=50K
19893,38,0,0,60,>50K
19894,36,0,0,48,<=50K
19895,47,0,0,50,>50K
19896,59,0,0,16,>50K
19897,35,0,0,16,<=50K
19898,59,0,0,60,>50K
19899,52,0,0,45,>50K
19900,37,0,0,60,>50K
19901,52,0,0,40,<=50K
19902,51,0,0,45,>50K
19903,67,0,0,55,<=50K
19904,58,0,0,15,<=50K
19905,68,0,0,20,<=50K
19906,71,0,0,6,<=50K
19907,49,0,0,40,<=50K
19908,35,0,0,40,<=50K
19909,18,0,0,40,<=50K
19910,29,0,0,40,<=50K
19911,47,0,0,60,<=50K
19912,31,0,0,40,<=50K
19913,22,0,0,40,<=50K
19914,20,0,0,10,<=50K
19915,57,0,0,26,<=50K
19916,18,0,0,15,<=50K
19917,32,0,0,40,<=50K
19918,39,0,0,40,<=50K
19919,37,0,0,40,<=50K
19920,51,0,0,50,<=50K
19921,48,0,0,40,>50K
19922,39,0,0,55,>50K
19923,35,0,0,45,<=50K
19924,40,4064,0,40,<=50K
19925,19,0,0,25,<=50K
19926,28,0,0,40,<=50K
19927,23,0,1974,40,<=50K
19928,18,0,0,35,<=50K
19929,23,0,0,40,<=50K
19930,47,3411,0,40,<=50K
19931,42,0,0,40,<=50K
19932,25,0,0,40,<=50K
19933,17,0,0,12,<=50K
19934,34,0,0,45,<=50K
19935,30,15024,0,60,>50K
19936,29,0,0,40,<=50K
19937,22,0,0,40,<=50K
19938,46,0,0,40,<=50K
19939,69,0,0,24,<=50K
19940,50,0,0,60,>50K
19941,19,0,0,30,<=50K
19942,59,0,0,40,<=50K
19943,45,0,0,40,>50K
19944,41,0,0,40,<=50K
19945,47,0,0,40,<=50K
19946,64,0,0,40,<=50K
19947,29,0,0,35,<=50K
19948,29,2174,0,72,<=50K
19949,17,0,0,20,<=50K
19950,24,0,0,60,<=50K
19951,28,0,0,40,<=50K
19952,35,3325,0,50,<=50K
19953,48,0,0,60,<=50K
19954,36,0,0,38,<=50K
19955,38,0,0,40,<=50K
19956,49,0,1669,40,<=50K
19957,42,0,0,40,>50K
19958,36,0,0,60,<=50K
19959,25,0,0,40,<=50K
19960,41,0,0,40,<=50K
19961,35,0,0,30,<=50K
19962,32,0,0,50,<=50K
19963,41,0,0,40,>50K
19964,48,0,0,60,<=50K
19965,56,0,0,50,<=50K
19966,47,0,0,40,<=50K
19967,30,0,0,40,<=50K
19968,51,0,0,40,>50K
19969,22,0,0,40,<=50K
19970,49,0,0,60,>50K
19971,67,0,0,10,<=50K
19972,26,3464,0,48,<=50K
19973,35,0,0,40,<=50K
19974,37,0,0,40,<=50K
19975,34,0,0,40,<=50K
19976,51,0,0,40,<=50K
19977,26,0,0,40,<=50K
19978,28,3887,0,40,<=50K
19979,32,0,0,35,<=50K
19980,55,0,0,40,<=50K
19981,17,0,0,20,<=50K
19982,40,0,0,40,<=50K
19983,38,0,0,50,<=50K
19984,67,15831,0,40,>50K
19985,44,0,0,40,<=50K
19986,26,7688,0,40,>50K
19987,25,0,0,40,<=50K
19988,45,0,0,40,<=50K
19989,38,0,0,45,>50K
19990,62,0,0,45,<=50K
19991,20,0,2001,40,<=50K
19992,45,0,0,40,<=50K
19993,47,0,0,20,>50K
19994,49,0,0,40,<=50K
19995,36,0,0,40,>50K
19996,24,0,0,37,<=50K
19997,29,0,0,30,<=50K
19998,23,0,0,40,<=50K
19999,50,0,0,40,<=50K
20000,44,0,1902,40,>50K
20001,44,0,0,40,>50K
20002,32,0,0,36,<=50K
20003,73,0,0,30,<=50K
20004,24,0,0,40,<=50K
20005,46,0,0,40,<=50K
20006,61,7688,0,36,>50K
20007,37,0,0,40,<=50K
20008,29,0,0,40,>50K
20009,40,0,0,40,>50K
20010,17,0,0,12,<=50K
20011,30,0,0,40,<=50K
20012,19,0,1719,40,<=50K
20013,30,0,0,60,<=50K
20014,90,401,0,4,<=50K
20015,76,0,0,40,<=50K
20016,47,0,1504,35,<=50K
20017,65,0,0,30,<=50K
20018,25,0,0,40,<=50K
20019,41,0,0,40,<=50K
20020,47,0,0,40,<=50K
20021,27,0,0,40,<=50K
20022,42,0,0,44,<=50K
20023,49,0,0,20,<=50K
20024,37,0,1902,40,>50K
20025,19,0,0,15,<=50K
20026,24,0,0,38,<=50K
20027,34,0,0,40,>50K
20028,33,0,0,40,<=50K
20029,44,0,0,40,<=50K
20030,37,7298,0,40,>50K
20031,45,0,0,40,<=50K
20032,35,0,0,40,<=50K
20033,58,0,0,50,<=50K
20034,45,0,0,50,<=50K
20035,54,0,0,40,>50K
20036,45,0,0,40,>50K
20037,69,20051,0,50,>50K
20038,24,0,0,40,<=50K
20039,36,0,0,40,<=50K
20040,61,0,0,38,<=50K
20041,57,7688,0,60,>50K
20042,56,0,0,40,<=50K
20043,35,0,1977,45,>50K
20044,51,0,0,50,>50K
20045,50,0,0,40,<=50K
20046,25,0,0,43,<=50K
20047,46,0,0,50,>50K
20048,23,0,0,25,<=50K
20049,44,0,0,40,<=50K
20050,38,0,0,40,<=50K
20051,35,0,0,40,<=50K
20052,25,0,0,40,<=50K
20053,78,1086,0,20,<=50K
20054,18,0,0,15,<=50K
20055,40,2174,0,60,<=50K
20056,61,0,0,40,<=50K
20057,31,0,0,40,<=50K
20058,33,0,0,45,<=50K
20059,35,0,0,40,<=50K
20060,55,0,0,45,>50K
20061,19,0,0,30,<=50K
20062,31,0,1579,40,<=50K
20063,43,0,0,40,>50K
20064,49,0,0,47,>50K
20065,48,0,0,45,>50K
20066,27,0,0,34,<=50K
20067,38,7298,0,60,>50K
20068,35,4386,0,35,>50K
20069,29,0,0,40,<=50K
20070,27,0,0,2,<=50K
20071,31,0,0,43,<=50K
20072,26,0,0,40,<=50K
20073,53,0,0,35,<=50K
20074,23,0,0,30,<=50K
20075,32,0,0,46,<=50K
20076,54,0,0,40,<=50K
20077,36,0,0,40,<=50K
20078,22,0,0,50,<=50K
20079,62,0,0,40,<=50K
20080,41,0,1485,44,>50K
20081,59,0,1977,50,>50K
20082,43,0,0,40,>50K
20083,34,0,0,40,>50K
20084,27,0,0,40,<=50K
20085,35,0,0,60,<=50K
20086,41,0,0,60,<=50K
20087,42,0,0,32,<=50K
20088,24,0,0,48,<=50K
20089,35,0,0,72,<=50K
20090,40,0,0,40,>50K
20091,46,0,0,45,<=50K
20092,45,0,0,40,>50K
20093,33,0,1092,40,<=50K
20094,68,0,0,7,<=50K
20095,33,0,0,45,<=50K
20096,23,0,0,20,<=50K
20097,42,0,0,60,>50K
20098,30,0,0,45,>50K
20099,35,0,0,40,<=50K
20100,40,0,0,50,<=50K
20101,36,5455,0,30,<=50K
20102,46,0,0,50,<=50K
20103,49,0,0,40,<=50K
20104,41,0,0,60,<=50K
20105,26,0,0,38,<=50K
20106,37,0,0,20,<=50K
20107,50,0,0,40,>50K
20108,20,0,0,20,<=50K
20109,59,25236,0,45,>50K
20110,30,0,0,40,<=50K
20111,23,0,0,45,<=50K
20112,44,0,0,40,>50K
20113,28,0,0,40,<=50K
20114,48,0,0,40,>50K
20115,34,0,0,40,<=50K
20116,58,0,0,99,<=50K
20117,33,0,0,40,<=50K
20118,38,0,0,84,<=50K
20119,49,7298,0,40,>50K
20120,67,0,0,20,<=50K
20121,23,0,0,40,<=50K
20122,42,0,0,40,>50K
20123,54,0,0,40,<=50K
20124,49,0,0,40,>50K
20125,35,0,0,60,>50K
20126,26,0,0,40,<=50K
20127,31,3325,0,40,<=50K
20128,36,0,0,40,<=50K
20129,25,0,0,40,<=50K
20130,35,0,0,60,>50K
20131,40,0,0,40,<=50K
20132,52,0,0,50,<=50K
20133,42,0,0,40,>50K
20134,25,0,0,30,<=50K
20135,50,0,0,40,>50K
20136,52,0,0,40,>50K
20137,51,0,0,40,<=50K
20138,19,0,0,40,<=50K
20139,43,0,0,40,>50K
20140,57,0,0,40,>50K
20141,35,0,0,60,<=50K
20142,30,0,0,30,<=50K
20143,38,0,0,40,<=50K
20144,45,0,0,40,<=50K
20145,23,0,0,40,<=50K
20146,22,0,0,40,<=50K
20147,21,0,0,35,<=50K
20148,60,0,0,38,<=50K
20149,45,0,0,48,>50K
20150,26,5721,0,40,<=50K
20151,49,0,0,40,<=50K
20152,29,0,0,35,<=50K
20153,47,7298,0,40,>50K
20154,40,0,0,35,<=50K
20155,34,7443,0,35,<=50K
20156,42,0,0,40,<=50K
20157,33,0,0,35,<=50K
20158,63,0,0,40,<=50K
20159,53,0,0,40,<=50K
20160,38,0,0,40,>50K
20161,44,0,0,45,>50K
20162,43,0,0,40,<=50K
20163,26,0,0,32,<=50K
20164,56,0,0,40,<=50K
20165,39,0,0,40,<=50K
20166,44,0,0,48,<=50K
20167,34,0,0,48,>50K
20168,40,0,0,40,<=50K
20169,38,0,0,40,<=50K
20170,44,0,0,40,<=50K
20171,34,0,0,72,<=50K
20172,22,0,0,20,<=50K
20173,58,0,0,20,>50K
20174,43,0,0,30,<=50K
20175,23,0,0,40,<=50K
20176,41,0,0,40,<=50K
20177,44,0,0,35,<=50K
20178,32,0,0,40,<=50K
20179,38,0,0,56,>50K
20180,47,0,0,50,>50K
20181,24,0,0,30,<=50K
20182,39,0,0,40,<=50K
20183,32,0,0,54,<=50K
20184,40,0,0,50,<=50K
20185,34,0,3770,45,<=50K
20186,34,2036,0,30,<=50K
20187,57,0,1977,45,>50K
20188,71,0,0,40,<=50K
20189,45,0,0,50,>50K
20190,54,0,0,45,<=50K
20191,26,0,0,54,<=50K
20192,37,0,0,45,>50K
20193,28,0,0,55,<=50K
20194,42,0,0,15,<=50K
20195,45,0,0,40,<=50K
20196,37,0,0,50,<=50K
20197,57,0,0,50,<=50K
20198,39,0,0,60,<=50K
20199,45,0,0,40,>50K
20200,30,0,0,46,<=50K
20201,27,0,0,40,>50K
20202,44,0,0,40,>50K
20203,44,0,1902,40,>50K
20204,38,0,0,60,>50K
20205,19,0,0,40,<=50K
20206,39,0,0,38,<=50K
20207,55,0,0,40,<=50K
20208,17,0,0,20,<=50K
20209,43,0,0,40,<=50K
20210,36,0,0,35,<=50K
20211,45,0,0,60,<=50K
20212,44,0,0,38,>50K
20213,26,0,0,52,>50K
20214,32,0,1887,40,>50K
20215,21,0,0,40,<=50K
20216,43,0,0,60,<=50K
20217,34,0,0,40,<=50K
20218,33,0,0,20,<=50K
20219,40,0,0,51,<=50K
20220,46,0,0,40,<=50K
20221,20,0,0,40,<=50K
20222,54,0,0,40,<=50K
20223,23,0,0,40,<=50K
20224,58,0,0,45,<=50K
20225,25,3137,0,40,<=50K
20226,50,7688,0,50,>50K
20227,42,0,0,45,<=50K
20228,25,0,0,38,<=50K
20229,60,0,0,30,<=50K
20230,43,0,0,40,<=50K
20231,25,0,0,40,<=50K
20232,31,0,0,45,<=50K
20233,35,0,0,40,<=50K
20234,48,0,0,40,<=50K
20235,43,0,0,20,>50K
20236,27,0,0,40,<=50K
20237,24,0,1590,40,<=50K
20238,44,0,1887,70,>50K
20239,52,0,0,22,<=50K
20240,49,0,0,40,>50K
20241,31,0,0,40,<=50K
20242,59,0,0,40,<=50K
20243,27,0,0,40,<=50K
20244,38,0,0,40,>50K
20245,51,0,0,40,>50K
20246,24,0,0,40,<=50K
20247,58,0,0,45,>50K
20248,46,0,0,40,<=50K
20249,55,0,0,40,<=50K
20250,76,0,0,8,<=50K
20251,25,0,0,40,<=50K
20252,51,7298,0,40,>50K
20253,33,0,0,40,<=50K
20254,46,0,0,40,<=50K
20255,51,0,0,40,<=50K
20256,42,0,0,40,<=50K
20257,53,8614,0,50,>50K
20258,33,7688,0,35,>50K
20259,30,99999,0,35,>50K
20260,41,0,0,40,<=50K
20261,42,0,0,40,<=50K
20262,34,0,0,40,>50K
20263,31,0,0,40,<=50K
20264,46,0,1977,50,>50K
20265,35,0,0,40,<=50K
20266,40,0,0,40,<=50K
20267,46,0,0,40,>50K
20268,43,0,0,40,>50K
20269,35,0,0,40,<=50K
20270,23,0,0,20,<=50K
20271,50,0,0,12,<=50K
20272,43,0,0,40,<=50K
20273,61,0,0,40,>50K
20274,29,0,0,50,<=50K
20275,21,0,0,40,<=50K
20276,36,0,1672,50,<=50K
20277,40,0,0,40,<=50K
20278,23,0,0,40,<=50K
20279,90,0,0,55,<=50K
20280,24,0,0,40,<=50K
20281,20,2176,0,12,<=50K
20282,40,0,0,60,>50K
20283,37,0,0,55,<=50K
20284,31,0,0,40,<=50K
20285,22,0,0,40,<=50K
20286,25,0,0,40,<=50K
20287,46,7298,0,40,>50K
20288,47,0,0,60,>50K
20289,48,0,0,40,<=50K
20290,36,0,0,50,<=50K
20291,26,0,0,80,<=50K
20292,28,0,0,40,<=50K
20293,20,0,0,40,<=50K
20294,51,0,0,40,<=50K
20295,32,0,0,40,>50K
20296,55,0,0,40,<=50K
20297,41,0,0,40,<=50K
20298,46,7688,0,35,>50K
20299,45,0,0,40,>50K
20300,65,0,0,40,<=50K
20301,45,7688,0,50,>50K
20302,22,0,0,40,<=50K
20303,22,0,0,20,<=50K
20304,42,0,0,50,>50K
20305,37,5178,0,40,>50K
20306,24,0,0,40,<=50K
20307,67,0,0,41,<=50K
20308,28,0,0,37,<=50K
20309,56,0,0,35,>50K
20310,31,0,0,38,<=50K
20311,33,0,0,40,<=50K
20312,52,0,0,40,<=50K
20313,45,0,0,40,>50K
20314,53,0,1902,40,>50K
20315,47,0,0,40,<=50K
20316,40,0,0,30,<=50K
20317,35,0,0,48,<=50K
20318,65,0,0,40,<=50K
20319,42,0,0,30,<=50K
20320,23,0,0,15,<=50K
20321,39,0,0,40,<=50K
20322,39,0,0,30,<=50K
20323,37,0,0,40,<=50K
20324,25,0,0,40,<=50K
20325,31,0,0,40,<=50K
20326,39,0,0,45,<=50K
20327,39,0,0,30,>50K
20328,25,0,0,35,<=50K
20329,30,0,0,40,<=50K
20330,37,0,0,48,<=50K
20331,22,0,0,36,<=50K
20332,46,0,1977,40,>50K
20333,54,0,1408,38,<=50K
20334,33,0,0,45,<=50K
20335,70,0,0,40,<=50K
20336,36,0,0,45,<=50K
20337,53,0,0,50,<=50K
20338,55,0,1617,40,<=50K
20339,17,0,0,30,<=50K
20340,36,0,0,40,<=50K
20341,36,0,0,55,>50K
20342,40,0,0,40,<=50K
20343,36,0,0,50,>50K
20344,28,0,0,55,<=50K
20345,39,99999,0,40,>50K
20346,49,0,0,45,<=50K
20347,63,0,0,40,<=50K
20348,61,0,0,20,<=50K
20349,48,0,0,60,>50K
20350,55,0,0,40,<=50K
20351,18,0,0,4,<=50K
20352,20,0,0,20,<=50K
20353,49,0,0,40,<=50K
20354,27,0,0,40,<=50K
